employee_id,first_name,last_name,date_of_birth,gender,ethnicity,job_title,department,hire_date,termination_date,salary,hourly_rate,overtime_rate,pay_frequency,tax_withholding,ssn,address,city,state,zip_code,phone_number,emergency_contact_name,emergency_contact_phone,marital_status,spouse_name,number_of_dependents,education_level,years_of_experience,performance_rating,benefits_eligible,union_member
747,Misti,Stollmeyer,4/29/1992,Female,Asian,Environmental Tech,Accounting,9/8/2020,8/30/2020,65823.91,20.96,36.96,Bi-weekly,0.22,452-54-7492,124 Erie Crossing,Yōkaichiba,,289-3182,195-493-7249,Misti Stollmeyer,732-125-3340,Widowed,Misti Stollmeyer,6,Master's Degree,38,1.98,true,false
748,Basile,Sides,9/7/1968,Male,Asian,Senior Cost Accountant,Services,2/8/2003,1/4/2014,78168.07,23.81,72.86,Monthly,0.39,402-84-1091,9958 Almo Plaza,Babakan,,,931-377-6348,Basile Sides,515-628-6721,Widowed,Basile Sides,10,Bachelor's Degree,50,4.75,false,false
749,Sasha,Willgoose,7/1/1967,Male,Other,Sales Associate,Business Development,10/25/2019,8/12/2001,189693.78,79.63,12.31,Weekly,0.11,413-28-6892,1 Blaine Drive,Sukarame,,,381-956-4526,Sasha Willgoose,540-931-5731,Widowed,Sasha Willgoose,2,Master's Degree,38,2.24,true,false
750,Devonne,Tison,1/17/1988,Female,Hispanic,Media Manager I,Marketing,12/13/2009,5/3/2006,72765.16,55.55,78.42,Weekly,0.17,174-43-4369,9268 Fallview Street,Uppsala,C,752 61,498-909-4462,Devonne Tison,409-808-9597,Divorced,Devonne Tison,2,Doctorate,37,1.99,true,true
751,Harmon,Dosdale,4/6/1989,Male,White,Help Desk Operator,Product Management,4/14/2021,4/30/2006,121099.45,59.87,78.61,Bi-weekly,0.25,157-94-8356,68957 Sunfield Terrace,San Agustín de Valle Fértil,,5449,491-378-9097,Harmon Dosdale,641-762-8440,Married,Harmon Dosdale,5,Master's Degree,26,3.04,false,true
752,Curran,Goalley,11/28/1979,Male,White,VP Marketing,Engineering,5/25/2004,8/28/2011,182101.88,59.21,39.88,Bi-weekly,0.21,754-22-1447,6 Porter Terrace,Austin,TX,78737,512-340-1764,Curran Goalley,262-516-4042,Divorced,Curran Goalley,0,Doctorate,46,4.65,false,true
753,Leonid,Scranney,6/9/1969,Male,White,Associate Professor,Engineering,10/8/2021,10/31/2015,28271.97,64.07,20.12,Weekly,0.4,328-20-0180,7 Ramsey Point,Funaishikawa,,319-1111,653-219-9934,Leonid Scranney,537-423-7428,Divorced,Leonid Scranney,10,Bachelor's Degree,7,3.19,true,false
754,Keene,Pittam,12/11/1979,Male,Other,Media Manager II,Human Resources,1/16/2014,8/31/2001,167553.78,26.54,21.07,Weekly,0.6,708-57-4781,13 Truax Center,Jiangning,,,779-973-9600,Keene Pittam,129-959-9406,Married,Keene Pittam,5,Associate's Degree,15,2.39,true,true
755,Arabelle,Oldale,9/21/1991,Female,Other,VP Sales,Research and Development,11/28/2019,5/20/2001,94888.64,61.24,47.83,Weekly,0.77,838-89-7142,77 Walton Lane,Dobdoban,,6126,504-275-4700,Arabelle Oldale,796-264-3537,Divorced,Arabelle Oldale,3,Master's Degree,44,4.65,false,true
756,Dottie,Whiterod,5/18/1990,Female,Black,Human Resources Assistant III,Business Development,11/27/2003,8/20/2002,88602.47,10.9,37.07,Weekly,0.66,448-86-8574,48 Sauthoff Point,Tegalagung,,,142-855-8104,Dottie Whiterod,642-197-9708,Divorced,Dottie Whiterod,5,Bachelor's Degree,34,4.75,true,false
757,Gaelan,De la Perrelle,1/22/1993,Male,Black,Software Consultant,Sales,2/8/2001,4/28/2006,53415.74,22.08,84.78,Bi-weekly,0.09,164-84-3799,05 Lerdahl Alley,Janowice,,33-115,738-689-2717,Gaelan De la Perrelle,140-777-9279,Married,Gaelan De la Perrelle,6,Doctorate,20,3.98,true,true
758,Irvine,Wilcinskis,8/7/1952,Male,Asian,Actuary,Engineering,8/19/2012,4/18/2018,172983.65,28.17,34.1,Monthly,0.81,249-73-3117,3734 Duke Lane,Ku‘aydinah,,,538-387-0372,Irvine Wilcinskis,943-117-2277,Divorced,Irvine Wilcinskis,9,Associate's Degree,15,2.51,true,false
759,Glyn,Davydoch,6/23/1970,Male,Hispanic,Junior Executive,Support,2/11/2009,7/8/2009,182543.66,14.91,50.06,Monthly,0.2,431-32-3723,5747 Bluestem Road,Fengchan,,,891-393-5896,Glyn Davydoch,670-462-5641,Widowed,Glyn Davydoch,10,Associate's Degree,44,4.42,false,true
760,Seumas,Drance,8/8/1973,Male,White,Statistician IV,Marketing,1/14/2021,10/13/2002,59198.57,43.28,17.3,Bi-weekly,0.04,865-73-3424,4 Esch Junction,Trang,,30110,200-159-7324,Seumas Drance,553-513-9483,Single,Seumas Drance,4,Bachelor's Degree,43,1.36,false,true
761,Morie,Cuppitt,10/27/2002,Male,White,Associate Professor,Human Resources,2/17/2005,5/7/2004,130389.83,87.49,53.15,Monthly,0.44,331-92-0324,24570 Towne Parkway,Wąbrzeźno,,87-201,504-376-1557,Morie Cuppitt,554-578-6582,Married,Morie Cuppitt,9,Master's Degree,34,4.15,false,true
762,See,Kaiser,11/4/1964,Male,Black,Software Test Engineer I,Sales,4/5/2004,10/5/2003,22849.45,27.88,18.48,Monthly,0.32,735-67-5334,634 Buena Vista Terrace,Nyachera,,,706-683-7096,See Kaiser,417-660-7782,Divorced,See Kaiser,4,Master's Degree,7,1.96,true,false
763,Federica,Kellet,9/7/1999,Female,White,Quality Engineer,Marketing,11/3/2011,12/14/2007,199761.16,15.5,36.66,Monthly,0.82,640-22-2655,54389 Rowland Junction,Verbivka,,,463-242-7206,Federica Kellet,746-811-1950,Divorced,Federica Kellet,10,Bachelor's Degree,42,4.56,true,false
764,Almira,Todeo,2/1/1960,Female,Black,Nurse,Human Resources,2/10/2020,10/1/2013,67393.98,54.67,66.81,Weekly,0.02,290-74-4054,3 Chinook Way,Zagórów,,62-410,778-237-0889,Almira Todeo,690-600-2835,Married,Almira Todeo,4,Doctorate,14,3.91,true,true
765,Malory,Aherne,5/7/1950,Female,Asian,Senior Cost Accountant,Research and Development,5/9/2013,3/22/2003,44122.21,98.44,20.3,Bi-weekly,0.35,507-51-8923,2 Del Mar Park,Loakulu,,,567-429-9081,Malory Aherne,724-459-7218,Widowed,Malory Aherne,7,Associate's Degree,8,2.95,false,true
766,Claribel,Kettlestringe,10/28/1950,Female,Asian,Registered Nurse,Services,9/29/2016,1/21/2008,180868.36,19.04,11.36,Bi-weekly,0.56,624-09-4722,232 Onsgard Alley,Tiemen,,,321-513-3894,Claribel Kettlestringe,554-510-0772,Single,Claribel Kettlestringe,2,High School,32,1.81,false,true
767,Jamil,Grimsdike,6/6/1956,Male,Black,Senior Sales Associate,Marketing,2/20/2007,3/25/2017,136297.98,40.96,15.07,Weekly,0.22,266-88-9786,3 7th Avenue,Ponce,72,00731,979-351-8578,Jamil Grimsdike,854-172-1133,Single,Jamil Grimsdike,4,Master's Degree,38,3.36,true,true
768,Verna,Onion,6/13/1987,Female,Black,Compensation Analyst,Marketing,9/20/2013,1/27/2016,157378.54,32.26,47.26,Weekly,0.84,760-87-8078,34 Homewood Trail,Saposoa,,,897-718-1759,Verna Onion,306-703-7044,Widowed,Verna Onion,5,Doctorate,38,1.26,true,true
769,Nettie,Menhenitt,5/3/1956,Female,White,VP Accounting,Services,6/8/2004,9/13/2006,191105.14,77.98,35.28,Weekly,0.49,509-37-3214,49047 Parkside Place,Ngembak,,,849-821-5546,Nettie Menhenitt,350-799-6440,Married,Nettie Menhenitt,2,Bachelor's Degree,26,2.71,true,false
770,Juliet,Rickardes,9/12/1957,Female,White,Registered Nurse,Product Management,11/19/2011,12/17/2008,88732.93,55.73,32.27,Monthly,0.27,819-71-7515,6340 Hauk Drive,Ubud,,,261-221-4143,Juliet Rickardes,476-259-5168,Divorced,Juliet Rickardes,4,Bachelor's Degree,9,2.93,true,true
771,Eddy,Bubbins,4/24/1961,Male,Black,Technical Writer,Legal,3/3/2003,12/28/2019,151698.93,35.22,48.49,Weekly,0.91,433-42-8374,57 Lerdahl Alley,Cimrutu,,,570-226-0234,Eddy Bubbins,199-349-3170,Single,Eddy Bubbins,8,Master's Degree,1,1.88,true,true
772,Englebert,Challes,11/21/1966,Male,Other,Financial Advisor,Human Resources,11/25/2002,4/23/2016,118900.76,77.4,78.09,Weekly,0.12,767-06-4375,4 Chinook Center,Longlou,,,326-646-5731,Englebert Challes,581-391-7397,Divorced,Englebert Challes,0,Bachelor's Degree,1,2.26,true,false
773,Cammie,Bettleson,4/11/1952,Female,Black,Operator,Accounting,8/23/2001,3/30/2001,51716.66,83.28,11.01,Bi-weekly,0.69,646-17-3712,79785 Becker Center,Dzyarzhynsk,,,501-532-8816,Cammie Bettleson,103-271-9277,Widowed,Cammie Bettleson,5,Master's Degree,36,1.91,true,true
774,Decca,Cocks,9/10/1986,Male,Hispanic,Registered Nurse,Product Management,5/18/2011,10/27/2020,194626.91,97.68,83.19,Bi-weekly,0.12,100-29-6442,3739 Prairieview Lane,Kvissleby,Y,862 24,266-947-1794,Decca Cocks,519-583-0205,Widowed,Decca Cocks,8,Associate's Degree,20,4.5,false,true
775,Vida,Testo,3/20/2001,Female,Other,Staff Accountant I,Product Management,8/7/2013,12/12/2003,100724.65,22.69,90.8,Weekly,0.33,613-90-5978,82 Manley Crossing,Sanli,,,286-150-0906,Vida Testo,902-840-3534,Married,Vida Testo,8,Associate's Degree,46,4.26,true,false
776,Arlen,Sijmons,4/22/1989,Male,Other,Food Chemist,Product Management,11/5/2009,8/13/2011,183304.07,51.15,44.25,Weekly,0.84,405-06-7497,0020 Debs Drive,Gołkowice,,44-341,396-448-0756,Arlen Sijmons,103-233-4899,Single,Arlen Sijmons,2,Master's Degree,4,1.95,false,true
777,Rhys,Pover,5/19/1979,Male,Asian,Registered Nurse,Product Management,3/2/2012,1/24/2000,77020.17,99.37,56.18,Bi-weekly,0.74,594-31-1159,0803 Old Shore Alley,Nangxian,,,204-282-7535,Rhys Pover,257-693-6931,Widowed,Rhys Pover,7,Master's Degree,0,3.93,false,false
778,Durward,Doggett,10/17/1975,Male,Asian,Account Coordinator,Business Development,1/17/2006,12/18/2015,54892.59,23.09,26.2,Bi-weekly,0.3,871-46-5887,15 Surrey Court,Borzechów,,24-224,853-325-0740,Durward Doggett,101-627-7216,Single,Durward Doggett,9,Doctorate,30,3.91,false,true
779,Carver,Jolin,2/19/1968,Male,Hispanic,Quality Engineer,Support,3/21/2004,6/18/2019,98415.79,77.84,28.3,Monthly,0.53,639-83-3106,8 Debs Hill,Jeblog Satu,,,882-958-7808,Carver Jolin,893-917-5710,Divorced,Carver Jolin,7,Doctorate,38,2.66,false,false
780,Clea,Toolan,4/8/1971,Female,Black,Administrative Officer,Accounting,4/11/2005,9/8/2000,156517.86,78.58,46.49,Bi-weekly,0.38,105-12-7764,15217 Sunnyside Center,Qingshan,,,906-815-5689,Clea Toolan,257-187-6841,Divorced,Clea Toolan,0,High School,8,4.53,false,true
781,Lissi,Sea,10/21/1967,Female,Other,Staff Scientist,Legal,10/30/2012,2/3/2009,193203.81,89.6,24.08,Weekly,0.45,837-25-1812,253 Bowman Pass,Rancapanjang,,,275-486-0702,Lissi Sea,129-953-5173,Single,Lissi Sea,2,Master's Degree,0,4.6,true,false
782,Timmy,Kerkham,10/8/1951,Female,Asian,Nuclear Power Engineer,Business Development,7/25/2012,6/29/2003,138491.96,15.64,13.16,Weekly,0.72,740-09-5871,957 Drewry Place,La Virginia,,662007,596-225-6950,Timmy Kerkham,995-973-3869,Widowed,Timmy Kerkham,5,Associate's Degree,19,1.6,false,true
783,Violetta,Casse,7/8/1955,Female,White,Clinical Specialist,Sales,3/12/2002,8/26/2005,49857.52,93.38,41.85,Monthly,0.7,384-51-0680,825 Gulseth Place,Czerwieńsk,,66-016,484-825-7683,Violetta Casse,801-730-1381,Divorced,Violetta Casse,2,Doctorate,50,2.54,true,false
784,Othilia,Boutflour,2/13/1982,Female,Hispanic,Chief Design Engineer,Business Development,11/28/2009,9/27/2021,23437.29,79.55,25.4,Weekly,0.97,759-55-0497,8 Judy Avenue,Fenggao,,,153-517-9340,Othilia Boutflour,539-119-9883,Divorced,Othilia Boutflour,0,Master's Degree,3,2.78,true,false
785,Desmond,Camillo,11/19/1992,Male,Hispanic,Paralegal,Engineering,10/1/2004,8/28/2021,105883.95,57.84,83.25,Bi-weekly,0.96,591-04-2624,72 Redwing Point,Tešanj,,,406-467-7545,Desmond Camillo,500-884-2304,Single,Desmond Camillo,3,Bachelor's Degree,30,3.97,false,false
786,Pavlov,Seide,1/30/1978,Male,Hispanic,Environmental Specialist,Marketing,1/16/2012,3/19/2014,53792.22,49.59,96.83,Weekly,0.76,591-48-3566,35353 Maple Wood Crossing,Landskrona,M,261 45,979-296-0548,Pavlov Seide,256-648-4019,Widowed,Pavlov Seide,5,Master's Degree,8,4.31,false,false
787,Jessi,Marcam,9/24/1981,Female,Asian,Assistant Media Planner,Product Management,6/27/2010,3/12/2002,145767.8,29.7,40.0,Bi-weekly,0.13,330-64-5376,135 High Crossing Parkway,Shamva,,,558-238-4946,Jessi Marcam,140-668-6954,Divorced,Jessi Marcam,1,Associate's Degree,8,3.75,false,true
788,Pietrek,Issatt,4/8/1964,Male,White,VP Accounting,Product Management,1/23/2010,12/13/2018,85747.4,68.16,69.2,Weekly,0.15,216-70-1984,0245 Redwing Park,Shangtianba,,,469-770-5791,Pietrek Issatt,571-557-7920,Divorced,Pietrek Issatt,0,High School,30,2.07,false,true
789,Lindy,Tutt,12/13/1993,Female,White,Business Systems Development Analyst,Sales,1/19/2019,5/10/2013,49481.03,78.46,37.79,Weekly,0.32,524-40-4827,747 Lukken Court,Xiwu,,,309-503-7738,Lindy Tutt,297-566-6812,Married,Lindy Tutt,1,Doctorate,9,2.07,false,true
790,Karlotte,Matteris,3/29/1984,Female,Other,Software Engineer II,Research and Development,3/18/2020,6/14/2001,100871.66,40.84,37.37,Monthly,0.2,457-61-8695,916 Erie Pass,Krajan Nglinggis,,,883-199-7574,Karlotte Matteris,176-547-7654,Married,Karlotte Matteris,4,High School,18,4.39,true,false
791,Holly,Bows,4/30/1992,Female,Hispanic,Structural Engineer,Services,6/26/2001,5/19/2016,170648.03,15.83,59.87,Bi-weekly,0.19,491-24-1357,7086 Onsgard Junction,Laoqiao,,,890-318-1425,Holly Bows,738-325-2015,Widowed,Holly Bows,4,Associate's Degree,1,2.11,false,true
792,Fanya,Simacek,1/21/1962,Female,Other,Nurse,Business Development,5/9/2009,2/22/2002,47310.47,64.77,73.67,Weekly,0.88,453-31-6041,5 Elka Parkway,Waipare,,,504-389-5822,Fanya Simacek,470-463-0018,Single,Fanya Simacek,6,Associate's Degree,28,3.69,false,false
793,Dilly,Richards,3/12/1973,Male,Hispanic,VP Marketing,Support,11/14/2004,12/12/2004,86950.81,40.84,75.8,Bi-weekly,0.45,158-51-8200,9 Mifflin Park,Tarnowiec,,38-204,496-613-5149,Dilly Richards,335-708-8457,Widowed,Dilly Richards,8,Doctorate,9,2.31,false,true
794,Brody,Canty,8/4/1959,Male,Asian,Assistant Professor,Engineering,4/15/2014,11/18/2003,191733.03,25.74,88.23,Monthly,0.16,657-46-8201,795 Doe Crossing Place,Hamberang Sabrang,,,886-951-6055,Brody Canty,668-458-8410,Divorced,Brody Canty,7,Bachelor's Degree,23,4.76,false,true
795,Addie,Beachamp,3/11/1955,Female,Other,Cost Accountant,Business Development,8/29/2000,12/16/2004,169689.29,51.24,27.97,Weekly,0.41,193-52-7020,50 Maple Wood Plaza,Proletar,,,723-903-4055,Addie Beachamp,209-848-3889,Married,Addie Beachamp,1,Master's Degree,34,3.98,false,false
796,Kelwin,Mancktelow,6/10/1956,Male,Hispanic,Marketing Assistant,Support,7/19/2002,4/22/2020,36949.96,78.57,12.1,Bi-weekly,0.62,726-76-7686,39463 Fallview Circle,Kedungsinggil,,,522-475-2343,Kelwin Mancktelow,891-516-7284,Divorced,Kelwin Mancktelow,7,Master's Degree,27,3.82,true,false
797,Lexi,Veart,12/14/1982,Female,Hispanic,Web Designer IV,Services,1/26/2006,7/22/2007,156843.14,50.41,81.23,Monthly,0.79,117-24-3631,3 Mayer Way,Padina,,,721-878-8251,Lexi Veart,997-887-4963,Divorced,Lexi Veart,0,Associate's Degree,45,4.22,false,true
798,Harmonia,Olley,10/30/1969,Female,Hispanic,Executive Secretary,Training,3/5/2001,10/6/2006,184103.74,93.82,75.21,Monthly,0.09,778-32-9692,82 Anderson Terrace,Louny,,440 01,911-135-5550,Harmonia Olley,836-721-9350,Married,Harmonia Olley,7,Bachelor's Degree,19,3.16,true,false
799,Enrica,Lukas,6/30/1992,Female,White,Marketing Assistant,Support,3/11/2000,6/5/2014,166598.9,79.8,25.03,Weekly,0.09,433-57-0913,83 Forest Dale Point,Margasari,,,928-156-4231,Enrica Lukas,444-399-3228,Married,Enrica Lukas,8,Bachelor's Degree,50,4.16,false,true
800,Nikki,Muneely,11/22/1971,Female,White,Social Worker,Services,7/18/2001,5/18/2003,56153.26,91.51,16.97,Monthly,0.74,478-09-7670,26575 Birchwood Center,Kahabe,,,933-695-6809,Nikki Muneely,397-274-8540,Divorced,Nikki Muneely,9,Master's Degree,42,2.26,false,true
801,Ignatius,Wyleman,11/7/1963,Male,Hispanic,Social Worker,Human Resources,4/12/2006,9/3/2013,75150.45,98.14,38.0,Weekly,0.17,444-64-2648,7 International Hill,Guilin,,,649-634-0866,Ignatius Wyleman,736-996-5540,Divorced,Ignatius Wyleman,5,Doctorate,3,1.2,false,true
802,Martha,Gaze,10/24/1965,Female,Other,Software Consultant,Research and Development,7/21/2021,9/18/2016,103033.1,11.95,72.87,Monthly,0.93,812-47-4344,7 Lindbergh Circle,Lakkha Nëvre,,366817,671-282-4145,Martha Gaze,569-237-1351,Divorced,Martha Gaze,0,Master's Degree,2,4.94,false,true
803,Fidole,Allberry,1/13/1966,Male,Hispanic,Database Administrator I,Engineering,11/12/2001,5/20/2021,38142.55,87.28,63.94,Monthly,0.63,439-17-7022,722 Rigney Trail,Kadubamban,,,113-448-6855,Fidole Allberry,318-296-9376,Divorced,Fidole Allberry,10,Bachelor's Degree,12,2.33,true,true
804,Ina,Persey,1/10/2001,Female,Asian,General Manager,Accounting,4/26/2018,11/12/2020,148538.67,14.46,16.46,Weekly,0.98,823-52-9646,5 Northview Point,Rangxi,,,828-901-3040,Ina Persey,166-803-9768,Married,Ina Persey,0,Master's Degree,15,2.58,true,true
805,Betsey,Hemphill,1/7/1981,Female,Asian,Actuary,Training,9/9/2000,1/18/2006,197914.07,83.56,63.03,Bi-weekly,0.58,622-34-3459,92435 Park Meadow Road,Shangbahe,,,565-912-5975,Betsey Hemphill,791-540-4665,Married,Betsey Hemphill,6,Master's Degree,23,2.09,true,false
806,Gilberte,Harvard,6/17/1993,Female,Asian,Environmental Specialist,Marketing,9/8/2009,10/13/2020,160002.44,97.78,52.58,Weekly,0.75,144-53-0620,3 Manley Pass,Dvorichna,,,505-406-3120,Gilberte Harvard,410-916-4646,Single,Gilberte Harvard,4,Master's Degree,49,1.8,true,true
807,Nathalia,Gotfrey,4/4/1986,Female,Other,Junior Executive,Business Development,9/26/2001,11/11/2015,167255.56,76.68,77.0,Bi-weekly,0.22,576-10-7528,6916 Clemons Lane,Wuyang,,,117-692-9279,Nathalia Gotfrey,971-829-6539,Widowed,Nathalia Gotfrey,7,Bachelor's Degree,17,2.33,false,true
808,Neville,Fewings,2/8/1983,Male,Black,Junior Executive,Business Development,1/29/2015,8/10/2013,136835.02,88.47,38.62,Bi-weekly,0.9,242-33-4175,73821 Meadow Ridge Place,Flers,99,61104 CEDEX,849-622-0250,Neville Fewings,718-174-0057,Married,Neville Fewings,0,Master's Degree,30,2.81,false,false
809,Nicholas,Naismith,4/9/1969,Male,Hispanic,Accountant III,Accounting,12/28/2021,12/12/2021,136626.59,76.71,36.28,Weekly,0.68,595-52-2296,6536 Hoffman Hill,San José,,,274-168-0614,Nicholas Naismith,689-402-3632,Married,Nicholas Naismith,9,Doctorate,7,1.93,true,false
810,Skell,Fishburn,6/4/1960,Male,Hispanic,Automation Specialist III,Research and Development,7/21/2014,4/23/2019,151647.11,27.07,96.11,Monthly,0.96,367-32-5950,5781 Pennsylvania Court,San Pedro,,,838-398-3879,Skell Fishburn,655-707-7126,Widowed,Skell Fishburn,3,Master's Degree,3,1.79,false,true
811,Cristine,Blaske,9/26/1959,Female,Other,Sales Associate,Engineering,8/18/2016,7/10/2009,156761.52,68.01,36.84,Monthly,0.11,745-45-3680,53643 Forster Pass,Tsibulev,,,115-925-2781,Cristine Blaske,384-556-2220,Married,Cristine Blaske,7,Master's Degree,34,3.33,true,true
812,Phineas,McVeigh,2/27/1963,Male,Other,Environmental Tech,Engineering,5/29/2020,10/22/2001,52248.25,44.98,57.98,Weekly,0.86,445-61-6355,3831 Sherman Point,Libertad,,9021,178-429-3334,Phineas McVeigh,890-505-6225,Single,Phineas McVeigh,2,Master's Degree,7,3.11,true,false
813,Yevette,Anneslie,2/13/1985,Female,Hispanic,Marketing Manager,Legal,7/10/2019,5/14/2000,76728.83,62.49,24.31,Weekly,0.92,618-63-3880,4120 Butterfield Hill,Alingsås,O,441 63,126-532-6270,Yevette Anneslie,114-259-6373,Single,Yevette Anneslie,7,Doctorate,41,3.18,false,true
814,Nalani,Caird,1/25/1956,Female,Other,Quality Engineer,Legal,9/5/2018,12/25/2005,48767.7,96.86,79.74,Monthly,0.35,626-55-4688,57 Bluestem Terrace,Krajan Atas Suger Lor,,,797-725-7425,Nalani Caird,589-886-2316,Divorced,Nalani Caird,6,Associate's Degree,45,3.55,false,false
815,Noe,Gowanson,7/31/1954,Male,Asian,Cost Accountant,Training,1/19/2013,7/24/2015,129619.56,89.34,64.53,Monthly,0.14,392-34-3362,23941 Cody Plaza,Álvares Machado,,19160-000,222-200-2926,Noe Gowanson,656-189-1091,Divorced,Noe Gowanson,0,Doctorate,26,3.19,false,false
816,Adorne,Francke,5/25/1964,Female,Asian,Engineer II,Engineering,11/8/2017,9/5/2019,52655.79,32.91,46.62,Bi-weekly,0.57,757-84-0462,1725 Homewood Parkway,Caleufú,,6387,221-366-0812,Adorne Francke,708-139-9237,Married,Adorne Francke,5,Doctorate,4,3.52,true,true
817,Quintin,Nelle,2/5/1960,Male,Black,Nurse,Services,4/8/2009,10/31/2004,101082.42,67.63,89.65,Weekly,0.41,117-75-7956,234 Randy Avenue,Paritjunus,,,449-609-1766,Quintin Nelle,677-579-4781,Single,Quintin Nelle,5,Master's Degree,28,4.99,false,true
818,Leanora,Zipsell,7/31/1956,Female,Hispanic,Financial Advisor,Sales,3/9/2019,7/27/2002,132798.91,95.18,43.91,Bi-weekly,0.44,590-81-0884,2270 Mitchell Plaza,Крушево,,7550,455-950-5831,Leanora Zipsell,513-147-8746,Widowed,Leanora Zipsell,10,High School,2,4.12,true,true
819,Robbyn,Trimmell,1/20/1985,Female,Other,Budget/Accounting Analyst I,Product Management,8/5/2013,3/20/2018,24333.4,46.4,84.28,Monthly,0.93,274-32-5566,886 Fremont Terrace,Spitsevka,,356254,413-996-5535,Robbyn Trimmell,736-858-4132,Single,Robbyn Trimmell,2,Doctorate,21,2.46,false,true
820,Otis,O'Fallone,6/20/1955,Male,Other,Tax Accountant,Accounting,11/7/2006,1/11/2012,131830.98,24.15,37.72,Weekly,0.17,454-90-3947,3143 Division Way,Kragujevac,,,446-468-3989,Otis O'Fallone,162-776-0301,Married,Otis O'Fallone,2,Bachelor's Degree,9,4.37,false,true
821,Brande,Kimble,5/27/1982,Female,Black,Analog Circuit Design manager,Business Development,10/14/2020,1/2/2011,150936.42,23.29,14.1,Weekly,0.88,571-79-4017,4 Clove Park,San Diego,,,148-501-9430,Brande Kimble,972-939-4275,Married,Brande Kimble,8,Master's Degree,29,4.11,false,false
822,Alphonso,Coundley,2/2/1994,Male,Asian,Structural Analysis Engineer,Accounting,8/12/2007,3/5/2014,149370.29,31.86,41.94,Weekly,0.5,753-26-0884,819 Randy Drive,Campo Mourão,,87300-000,428-515-4313,Alphonso Coundley,479-421-3176,Widowed,Alphonso Coundley,2,Associate's Degree,48,3.72,false,false
823,Maribel,Filov,1/22/1985,Female,Asian,Software Engineer I,Sales,12/31/2013,3/24/2006,174214.69,98.01,75.11,Monthly,0.41,843-10-5604,9304 Sheridan Center,Illintsi,,,246-678-3378,Maribel Filov,326-894-5485,Widowed,Maribel Filov,8,Doctorate,31,3.43,true,false
824,Evania,Tapping,11/21/1963,Female,Asian,Food Chemist,Research and Development,6/1/2001,7/25/2008,187172.12,73.48,42.55,Bi-weekly,0.16,748-19-5970,70 Amoth Park,Pietermaritzburg,,3296,574-270-1387,Evania Tapping,552-751-8459,Single,Evania Tapping,7,Associate's Degree,19,2.4,false,true
825,Jammie,Jirasek,5/9/1982,Female,White,Financial Advisor,Services,12/9/2009,9/3/2004,67246.73,88.45,24.0,Weekly,0.52,395-70-7399,70360 Riverside Plaza,Khiv,,368692,544-581-6119,Jammie Jirasek,423-848-4179,Single,Jammie Jirasek,2,Associate's Degree,22,1.61,true,true
826,Graham,Owens,10/26/1967,Male,White,Accountant IV,Sales,6/23/2009,6/26/2019,62330.02,86.2,35.93,Bi-weekly,0.61,801-41-8633,89 Montana Alley,Sintung Timur,,,542-506-7758,Graham Owens,668-321-3593,Single,Graham Owens,8,Bachelor's Degree,21,4.03,false,false
827,Lyle,Wille,9/17/1961,Male,White,Executive Secretary,Support,1/30/2016,7/9/2006,165478.78,27.89,50.89,Bi-weekly,0.99,193-95-4675,1335 Longview Pass,Reforma,OAX,69818,245-500-0646,Lyle Wille,575-388-5513,Divorced,Lyle Wille,6,Doctorate,42,4.82,true,false
828,Alexandra,Little,3/25/1961,Female,Other,Chemical Engineer,Product Management,4/23/2020,4/27/2015,98779.35,70.57,50.13,Bi-weekly,0.31,379-82-8657,409 Pawling Street,Binonga,,6116,756-190-8850,Alexandra Little,404-227-6298,Married,Alexandra Little,5,Associate's Degree,15,4.53,false,true
829,Berne,Cheeld,8/29/1959,Male,White,Compensation Analyst,Legal,11/9/2018,5/4/2012,38322.0,57.87,86.42,Bi-weekly,0.94,330-27-2657,33655 Northwestern Terrace,Không,,,781-969-6460,Berne Cheeld,414-150-1880,Widowed,Berne Cheeld,1,Master's Degree,32,3.42,false,true
830,Kalindi,Sellen,2/24/1974,Female,Asian,Environmental Tech,Product Management,2/11/2012,9/30/2005,159998.92,74.62,77.71,Monthly,0.5,754-39-9101,8 Becker Terrace,Sîr ed Danniyé,,,268-923-8176,Kalindi Sellen,695-954-8825,Divorced,Kalindi Sellen,1,Associate's Degree,6,3.73,true,false
831,Myrah,Strippling,4/17/1993,Female,White,Social Worker,Product Management,12/30/2020,8/4/2015,111899.96,38.23,98.08,Bi-weekly,0.1,144-07-1156,5 Muir Way,Adiaké,,,261-676-7931,Myrah Strippling,657-454-2092,Widowed,Myrah Strippling,3,Master's Degree,4,2.83,true,false
832,Aime,Varvell,10/20/1965,Female,Hispanic,Research Nurse,Services,11/18/2018,2/20/2007,192864.73,58.76,28.12,Monthly,0.3,503-76-6920,38216 Truax Plaza,Bangad,,8411,354-580-1714,Aime Varvell,676-319-4563,Single,Aime Varvell,7,Doctorate,37,3.64,true,false
833,Woodman,Athowe,4/28/1998,Male,Other,Internal Auditor,Research and Development,6/20/2011,5/2/2018,67409.17,34.84,80.59,Monthly,0.81,820-61-4392,20 Loeprich Plaza,Huangdi,,,503-103-3599,Woodman Athowe,594-961-5970,Single,Woodman Athowe,1,Master's Degree,21,3.2,false,false
